"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"jgi|Lacbi2|594803|e_gw1.5.198.1",0.0198023176890972,-0.524576694815417,6.7020969727835,-0.0782705318866121,0.937612857679288,NA
"jgi|Lacbi2|314149|Lacbi1.eu2.Lbscf0005g07380",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|497674|gw1.5.723.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|668932|estExt_fgenesh1_pm.C_LG_50176",47.731197962371,0.215500307556503,0.2532413522405,0.850968081041697,0.394787083916199,0.697448971396451
"jgi|Lacbi2|445173|gm1.9617_g",8.41552474621457,0.607941790292714,0.475563407751234,1.27836116148517,0.201122111687062,NA
"jgi|Lacbi2|445174|gm1.9618_g",3.70177732892723,-0.198545757705117,0.796044102831324,-0.249415524842079,0.803039377449827,NA
"jgi|Lacbi2|232257|Lacbi1.e_gwh1.5.35.1",307.078130900025,-1.11274129126841,0.326295848530864,-3.41022203095287,0.000649100131308621,0.0155622124451838
"jgi|Lacbi2|383839|Lacbi1.Eugenev2.0000050665",2.26633285443644,-0.17417355003487,0.996308000605693,-0.174818981609084,0.861221872851074,NA
"jgi|Lacbi2|324397|Lacbi1.fgenesh3_pg.C_scaffold_5000504",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|484041|fgenesh1_pm.LG_5_#_180",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|314154|Lacbi1.eu2.Lbscf0005g07430",496.512703011737,-0.661692136499041,0.175241214101635,-3.77589335871229,0.000159435197272431,0.0054909066474313
"jgi|Lacbi2|595756|e_gw1.5.85.1",18.4633148858344,-0.0654254495359069,0.420063484312127,-0.155751337546143,0.876229029403156,0.955203804142757
"jgi|Lacbi2|705133|estExt_fgenesh3_kg.C_LG_5_t10397",32.6103325472077,-0.53711137756758,0.291354884026707,-1.84349536257764,0.0652567181827557,0.291139708707344
"jgi|Lacbi2|658007|estExt_fgenesh1_kg.C_LG_50169",206.133094988074,-0.0990369675771975,0.225946295233663,-0.438320829623597,0.661153728468958,0.862185024519949
"jgi|Lacbi2|144038|Lacbi1.gww1.5.210.1",34.3538193241246,-0.82818411519139,0.345500709421099,-2.39705474578923,0.0165274541556824,0.131684078966112
"jgi|Lacbi2|324403|Lacbi1.fgenesh3_pg.C_scaffold_5000510",21.5822770706126,-0.104335625075117,0.330218801906898,-0.315959068570945,0.752033576349902,0.903140731797764
"jgi|Lacbi2|484047|fgenesh1_pm.LG_5_#_186",23.2502613308727,0.254553330995773,0.354431672568914,0.718201421308584,0.472633101726633,0.754628478489231
"jgi|Lacbi2|689516|fgenesh3_kg.LG_5_#_422_#_Locus_5374_Transcript_3/3_Confidence_0.667",74.4564306006205,-0.646679769447061,0.219161877358546,-2.95069460638494,0.00317060238743838,0.0480230107473334
"jgi|Lacbi2|658009|estExt_fgenesh1_kg.C_LG_50172",320.89377359055,-0.161066115884427,0.18371284711016,-0.876727558350051,0.380634634490558,0.687162297821235
"jgi|Lacbi2|445187|gm1.9631_g",0.0204102812512096,-0.524530420240657,6.7020969727835,-0.0782636273946378,0.937618349819347,NA
"jgi|Lacbi2|689520|fgenesh3_kg.LG_5_#_426_#_Locus_6726_Transcript_2/4_Confidence_0.769",60.8640084501761,-0.328162573232089,0.257793537521382,-1.27296663984399,0.2030298800107,0.511712734529948
"jgi|Lacbi2|324409|Lacbi1.fgenesh3_pg.C_scaffold_5000516",18.2491999786782,-0.228208478298013,0.440730529906319,-0.517795938362882,0.604600652469384,0.831200513748123
"jgi|Lacbi2|314168|Lacbi1.eu2.Lbscf0005g07570",6.16123866631327,-0.729277166218875,0.84375792904883,-0.864320370939791,0.387411922626331,NA
"jgi|Lacbi2|314169|Lacbi1.eu2.Lbscf0005g07580",105.318498037316,-0.22021708753143,0.245958177476056,-0.895343630332715,0.370603423825986,0.679450320810152
"jgi|Lacbi2|457485|estExt_Genemark1.C_LG_5_t20018",443.55449609021,0.130944321004798,0.16694443254685,0.784358717491526,0.432829654611242,0.725476844991227
"jgi|Lacbi2|594603|e_gw1.5.273.1",8.51850371973172,0.970002465111796,0.566413101119235,1.71253536190294,0.0867980536619779,NA
"jgi|Lacbi2|647587|estExt_Genewise1.C_LG_5_t30403",60.0842435469427,-0.214753233795671,0.237969734945763,-0.902439269618116,0.366823568499944,0.675919412643762
"jgi|Lacbi2|594362|e_gw1.5.408.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|594559|e_gw1.5.463.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|324415|Lacbi1.fgenesh3_pg.C_scaffold_5000522",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|596395|e_gw1.5.870.1",9.03987636679608,-0.364794630239297,0.668597804712099,-0.545611468760923,0.585333039118431,NA
"jgi|Lacbi2|595330|e_gw1.5.599.1",6.89098837246081,-0.0512531420038668,0.577944504148499,-0.0886817707166874,0.929334820307558,NA
"jgi|Lacbi2|705140|estExt_fgenesh3_kg.C_LG_5_t10414",108.288952956725,0.0552130223371064,0.219828592895349,0.251163971028059,0.801687338821048,0.925454769445894
"jgi|Lacbi2|705142|estExt_fgenesh3_kg.C_LG_5_t10416",2889.2745059609,-0.13380438229231,0.272876075777607,-0.490348528763511,0.623887292321983,0.844615513359681
"jgi|Lacbi2|595114|e_gw1.5.708.1",8.12821148729806,-0.204641218921175,0.616214284328144,-0.33209424728655,0.739818093870645,NA
"jgi|Lacbi2|595253|e_gw1.5.2015.1",5.32861913321697,-1.03920924874096,0.703895684018387,-1.47636826355909,0.139845057632679,NA
"jgi|Lacbi2|631078|estExt_Genewise1Plus.C_LG_5_t30391",127.09468669767,-0.24390265045413,0.209172668197137,-1.16603499183871,0.243600298158248,0.557287496648782
"jgi|Lacbi2|324421|Lacbi1.fgenesh3_pg.C_scaffold_5000528",0.0256053016880281,-0.524530420240657,6.7020969727835,-0.0782636273946378,0.937618349819347,NA
"jgi|Lacbi2|490455|gw1.5.37.1",0.279889524599347,1.49167217845364,4.19536540652038,0.355552385528874,0.722175807160007,NA
"jgi|Lacbi2|533018|gw1.5.2659.1",0.0256053016880281,-0.524530420240657,6.7020969727835,-0.0782636273946378,0.937618349819347,NA
"jgi|Lacbi2|491545|gw1.5.126.1",0.0220218380049393,-0.524530415330715,6.7020969727835,-0.0782636266620399,0.937618350402088,NA
"jgi|Lacbi2|519612|gw1.5.2156.1",0.0376595463549919,-0.524530420240658,6.7020969727835,-0.0782636273946378,0.937618349819347,NA
"jgi|Lacbi2|596002|e_gw1.5.114.1",2.46848380567186,0.785588236947712,1.03725320219614,0.757373643469514,0.448826041875571,NA
"jgi|Lacbi2|484062|fgenesh1_pm.LG_5_#_201",1.75011701686092,-2.16549514558621,1.23893913841402,-1.74786240780018,0.0804878556517234,NA
"jgi|Lacbi2|177837|Lacbi1.estExt_Genewise1_worm.C_50082",470.404546790045,0.364718046174511,0.159667400052143,2.28423614373005,0.0223576564586396,0.158436663362732
"jgi|Lacbi2|595133|e_gw1.5.2327.1",108.998886270542,-0.102694025792938,0.224414852417606,-0.457607973298658,0.647234114134503,0.857356809013023
"jgi|Lacbi2|689552|fgenesh3_kg.LG_5_#_458_#_Locus_14583_Transcript_2/2_Confidence_1.000",90.2605817456839,0.507751288778579,0.199803837785182,2.54124892898447,0.0110457246158813,0.105213014742084
"jgi|Lacbi2|399672|Lacbi1.DUP_estExt_Genewise1_human.C_50532",178.103258197258,0.286497089102441,0.189694484908287,1.51030795250034,0.130964863468922,0.413729505051593
"jgi|Lacbi2|324430|Lacbi1.fgenesh3_pg.C_scaffold_5000537",76.0589278369045,0.096002274330319,0.188819321607917,0.508434589812094,0.611148600194999,0.834949496041054
"jgi|Lacbi2|668947|estExt_fgenesh1_pm.C_LG_50208",11.6853669304273,-0.0850293401764043,0.487564188954689,-0.174396196649927,0.861554103154696,NA
"jgi|Lacbi2|189031|Lacbi1.estExt_GeneWisePlus_worm.C_50107",1547.10700540207,0.348849583469005,0.129641142411137,2.69088637280502,0.0071262462135313,0.0803582101761375
"jgi|Lacbi2|595245|e_gw1.5.497.1",17.3751007072494,-0.159460446377467,0.437902255298347,-0.36414620945221,0.715748831964519,0.888321680990828
"jgi|Lacbi2|484074|fgenesh1_pm.LG_5_#_213",6.79720027975801,-1.66297303720514,0.643427481318828,-2.5845539481723,0.00975050492070055,NA
"jgi|Lacbi2|484075|fgenesh1_pm.LG_5_#_214",1180.99750884028,-0.232789179432532,0.276506568700962,-0.841893849126928,0.399847373563722,0.70109225218727
"jgi|Lacbi2|314198|Lacbi1.eu2.Lbscf0005g07870",30.9679787801377,-0.33632498518802,0.310879832240674,-1.08184883774528,0.279319701674208,0.594813133091923
"jgi|Lacbi2|689570|fgenesh3_kg.LG_5_#_476_#_Locus_6889_Transcript_3/5_Confidence_0.294",18.7054694265171,0.699726633638908,0.405307265888498,1.72641028801938,0.0842736262273095,0.329177302431168
"jgi|Lacbi2|596274|e_gw1.5.2256.1",9.2722871136312,-1.35848411808937,0.536903812420788,-2.53021879648097,0.0113991418011457,NA
"jgi|Lacbi2|232400|Lacbi1.e_gwh1.5.192.1",9.09433353156442,-0.179322377944721,0.541263985173716,-0.331302992359944,0.740415631247192,NA
"jgi|Lacbi2|484082|fgenesh1_pm.LG_5_#_221",0.539931636885337,-1.94750464161354,2.33455575346205,-0.834207809655206,0.404163891077077,NA
"jgi|Lacbi2|445222|gm1.9666_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|484083|fgenesh1_pm.LG_5_#_222",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|594943|e_gw1.5.528.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|324439|Lacbi1.fgenesh3_pg.C_scaffold_5000546",15.1573425648018,-0.172392206524674,0.379265033783822,-0.454542842520349,0.649438163270914,0.858743166206504
"jgi|Lacbi2|594463|e_gw1.5.225.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|484085|fgenesh1_pm.LG_5_#_224",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445229|gm1.9673_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|595313|e_gw1.5.9.1",0.0239212967238464,-0.524576694815417,6.7020969727835,-0.0782705318866121,0.937612857679288,NA
"jgi|Lacbi2|314210|Lacbi1.eu2.Lbscf0005g07990",1.66439735447078,1.2293592132585,1.31185474479383,0.937115346144288,0.348699228358845,NA
"jgi|Lacbi2|314211|Lacbi1.eu2.Lbscf0005g08000",0.03073678837973,-1.24583165043012,6.7020969727835,-0.185886843399807,0.852533499831034,NA
"jgi|Lacbi2|484088|fgenesh1_pm.LG_5_#_227",7.65214169998524,-0.501215945668512,0.589639405136733,-0.850038076326131,0.395303917301589,NA
"jgi|Lacbi2|484089|fgenesh1_pm.LG_5_#_228",27.3554991669262,0.0619836946746369,0.322721727309325,0.19206545277079,0.847690935763234,0.946298268404125
"jgi|Lacbi2|596671|e_gw1.5.3238.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|513916|gw1.5.1929.1",0.0336551691394503,-1.24583165043012,6.7020969727835,-0.185886843399807,0.852533499831034,NA
"jgi|Lacbi2|689581|fgenesh3_kg.LG_5_#_487_#_Locus_16261_Transcript_1/1_Confidence_1.000",0.653058712928088,2.46535136411594,2.18748332900927,1.12702635554828,0.259731338022547,NA
"jgi|Lacbi2|232388|Lacbi1.e_gwh1.5.700.1",6.3834621951284,-0.0827824738020416,0.638607965432845,-0.129629566624544,0.896859509826468,NA
"jgi|Lacbi2|596333|e_gw1.5.3342.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|596029|e_gw1.5.3057.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|336065|Lacbi1.fgenesh3_pg.C_scaffold_263000001",3.00904320440626,-0.832653087115984,1.05847600855004,-0.78665277284518,0.43148515746565,NA
"jgi|Lacbi2|445235|gm1.9679_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445236|gm1.9680_g",0.0571881464043725,-1.24583164813353,6.7020969727835,-0.185886843057139,0.85253350009976,NA
"jgi|Lacbi2|445237|gm1.9681_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|594927|e_gw1.5.3223.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|595972|e_gw1.5.459.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|594511|e_gw1.5.289.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|484090|fgenesh1_pm.LG_5_#_229",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|465105|fgenesh1_pg.LG_5_#_189",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|596272|e_gw1.5.413.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|595019|e_gw1.5.3275.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|596912|e_gw1.5.3369.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|596443|e_gw1.5.92.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445246|gm1.9690_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445247|gm1.9691_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|595840|e_gw1.5.3546.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445249|gm1.9693_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|689583|fgenesh3_kg.LG_5_#_489_#_335845",8.28735182482641,0.0138996268183812,0.650901214731103,0.0213544336741227,0.982962921928115,NA
"jgi|Lacbi2|334155|Lacbi1.fgenesh3_pg.C_scaffold_60000003",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445251|gm1.9695_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|334156|Lacbi1.fgenesh3_pg.C_scaffold_60000004",0.0198023176890972,-0.524576694815417,6.7020969727835,-0.0782705318866121,0.937612857679288,NA
"jgi|Lacbi2|314309|Lacbi1.eu2.Lbscf0060g00060",1.0471384471037,-2.16295274043932,1.64605873741857,-1.31401917274919,0.188839752243178,NA
"jgi|Lacbi2|445252|gm1.9696_g",0.647838870317924,-2.49095043281857,2.13914604343214,-1.16446020152134,0.244237562860319,NA
"jgi|Lacbi2|689586|fgenesh3_kg.LG_5_#_492_#_Locus_10265_Transcript_1/4_Confidence_0.583",10.0988204418144,0.252754574690692,0.670788658419773,0.376802099317131,0.70632068051456,NA
"jgi|Lacbi2|595757|e_gw1.5.163.1",6.31705317886826,-0.673068292329752,0.604079207915014,-1.11420536166582,0.265191095781652,NA
"jgi|Lacbi2|334158|Lacbi1.fgenesh3_pg.C_scaffold_60000006",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|595153|e_gw1.5.3203.1",9.75327870520256,0.212108057734411,0.456558574507473,0.464580164688024,0.642232139503338,NA
"jgi|Lacbi2|314315|Lacbi1.eu2.Lbscf0060g00120",0.0421010807854308,0.437266608339986,6.70209697278004,0.0652432529872225,0.947980323564161,NA
"jgi|Lacbi2|595621|e_gw1.5.433.1",10.1707290840827,-0.131087233829849,0.470086125570524,-0.278857908581655,0.780353871723764,NA
"jgi|Lacbi2|484093|fgenesh1_pm.LG_5_#_232",25.1455749298909,-0.599205021351557,0.415598453421131,-1.44178838111405,0.149362081621184,0.441769123943231
"jgi|Lacbi2|334161|Lacbi1.fgenesh3_pg.C_scaffold_60000009",46.916008831353,0.63875661572505,0.282536912218714,2.26078996442979,0.0237722663364217,0.163316550990894
"jgi|Lacbi2|396180|Lacbi1.Eugenev2.0000600020",279.913915677968,0.0282463486582894,0.148122347629255,0.190696063830888,0.848763722710389,0.946821992004319
"jgi|Lacbi2|473451|fgenesh1_kg.LG_5_#_195_#_1320314:2",55.5283200294812,0.279056430977327,0.359595697636047,0.776028280682503,0.437732287871226,0.729875962728666
"jgi|Lacbi2|595550|e_gw1.5.3356.1",1.98965164344909,-0.699761023380328,1.18987756620879,-0.588094979897737,0.556468542518321,NA
"jgi|Lacbi2|396183|Lacbi1.Eugenev2.0000600023",13.6148562885863,-0.339627363225218,0.484683074868717,-0.700720493112351,0.483477464315366,0.762711959065258
"jgi|Lacbi2|484097|fgenesh1_pm.LG_5_#_236",8.07974193875435,-0.653591550737796,0.571177458429867,-1.14428806860565,0.252504189787858,NA
"jgi|Lacbi2|596430|e_gw1.5.3607.1",6.20741147263223,-0.254287211620835,0.655829247473628,-0.387733869144132,0.698212988823004,NA
"jgi|Lacbi2|596756|e_gw1.5.3975.1",9.76382192362465,-0.52939704656077,0.44308264266803,-1.19480429965163,0.232163500056487,NA
"jgi|Lacbi2|658022|estExt_fgenesh1_kg.C_LG_50192",7.83583736395038,3.01654596919102,1.09440261067009,2.75634025337716,0.00584521569844635,NA
"jgi|Lacbi2|295783|Lacbi1.estExt_fgenesh2_pg.C_600013",70.3942135286951,0.286562253208291,0.256041096955076,1.11920413018137,0.263053063856004,0.577984215326169
"jgi|Lacbi2|484102|fgenesh1_pm.LG_5_#_241",16.6326445183621,0.129374650363785,0.407941446674164,0.317140245048748,0.751137188678575,0.903090004082167
"jgi|Lacbi2|295784|Lacbi1.estExt_fgenesh2_pg.C_600015",69.8672130684978,0.0165291422668268,0.24919158561485,0.066331061002895,0.947114254566889,0.982357013062436
"jgi|Lacbi2|484103|fgenesh1_pm.LG_5_#_242",46.5477817499987,-0.790524875648327,0.318622250859819,-2.48107240945996,0.0130987761129741,0.115411133202062
"jgi|Lacbi2|484104|fgenesh1_pm.LG_5_#_243",8.02529471978924,-0.40803709138096,0.599326074239311,-0.680826529863326,0.495981261024724,NA
"jgi|Lacbi2|295785|Lacbi1.estExt_fgenesh2_pg.C_600017",128.87378364585,0.0469948523735319,0.189611970510102,0.247847497429115,0.804252403543737,0.926292011183871
"jgi|Lacbi2|484105|fgenesh1_pm.LG_5_#_244",0.811655487918073,-1.2458879821211,1.95714879188259,-0.636583170011658,0.524396390620195,NA
"jgi|Lacbi2|705170|estExt_fgenesh3_kg.C_LG_5_t20007",40.0182634276047,-0.50255815376629,0.284310170508584,-1.76764043603257,0.0771210335216744,0.317006607934927
"jgi|Lacbi2|314335|Lacbi1.eu2.Lbscf0060g00320",13.9632792022645,0.0912788219079377,0.398664011234407,0.228961780686714,0.818898621663556,0.932294080634089
"jgi|Lacbi2|596622|e_gw1.5.4047.1",30.4897926707406,-0.421763852137884,0.319023507649989,-1.32204631327863,0.186152729384161,0.490003103423538
"jgi|Lacbi2|334174|Lacbi1.fgenesh3_pg.C_scaffold_60000022",4.89849940113425,-0.250200616800691,0.645026859287596,-0.387891780315981,0.698096121193284,NA
"jgi|Lacbi2|334175|Lacbi1.fgenesh3_pg.C_scaffold_60000023",0.238962635515042,-0.284130424427552,3.94195196333246,-0.0720786115788567,0.942539347432185,NA
"jgi|Lacbi2|484112|fgenesh1_pm.LG_5_#_251",1.08563620568785,-0.652093641795142,1.3128027951254,-0.496718657376755,0.619387463643911,NA
"jgi|Lacbi2|484113|fgenesh1_pm.LG_5_#_252",0.590733707024699,-0.465429319094804,2.21549942888216,-0.210078735759205,0.833606221562207,NA
"jgi|Lacbi2|595590|e_gw1.5.4072.1",25.8070845528921,-0.103608693496583,0.316392669300972,-0.327468691754119,0.743313419085691,0.899066295306921
"jgi|Lacbi2|668957|estExt_fgenesh1_pm.C_LG_50252",4.86510313082631,-0.276187334672036,1.86737881535499,-0.14790107524034,0.882420839621258,NA
"jgi|Lacbi2|457501|estExt_Genemark1.C_LG_5_t20100",11.0035955546747,-0.0377020445389738,1.36447936070662,-0.027631084518163,0.977956389264751,NA
"jgi|Lacbi2|445278|gm1.9722_g",5.81894630014236,-0.292943425584499,0.656457108567946,-0.446249148285638,0.655417284357446,NA
"jgi|Lacbi2|595901|e_gw1.5.4092.1",16.5754483227578,-0.374848824206682,0.385870329854896,-0.971437281398757,0.331330571007008,0.646657716416337
"jgi|Lacbi2|689612|fgenesh3_kg.LG_5_#_518_#_395797",8.06994130759767,0.773130595206769,0.750195843803759,1.03057168550378,0.302741719674549,NA
"jgi|Lacbi2|295788|Lacbi1.estExt_fgenesh2_pg.C_600029",102.247315222471,-0.205744487058106,0.222536525163202,-0.924542552766196,0.355203907103204,0.668508118191165
"jgi|Lacbi2|595068|e_gw1.5.3888.1",0.176853714921872,0.437123202660221,6.70209697268695,0.0652218558522248,0.947997359722369,NA
"jgi|Lacbi2|445283|gm1.9727_g",0.75692178188135,0.453019831682261,2.02480802976457,0.223734707203297,0.822963737999613,NA
"jgi|Lacbi2|484120|fgenesh1_pm.LG_5_#_259",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|457504|estExt_Genemark1.C_LG_5_t20110",289.698328541325,-0.28306261454717,0.132039135148978,-2.14377816264696,0.0320506658726628,0.195766429966299
"jgi|Lacbi2|689619|fgenesh3_kg.LG_5_#_525_#_Locus_1566_Transcript_1/2_Confidence_1.000",34.217312877043,0.577447710142299,0.258524480619088,2.23362874092034,0.0255075112124406,0.170582489594646
"jgi|Lacbi2|674372|fgenesh2_kg.LG_5_#_127_#_contig02013",25.8120490101247,-0.25086103682821,0.321219703490085,-0.780964038328219,0.434823645892263,0.727780656643801
"jgi|Lacbi2|445287|gm1.9731_g",17.3146535119118,-0.423079182013498,0.389155689021543,-1.08717203409579,0.276960787651561,0.592512415579116
"jgi|Lacbi2|240613|Lacbi1.e_gwh1.60.37.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|594446|e_gw1.5.3092.1",0.0376595463549919,-0.524530420240658,6.7020969727835,-0.0782636273946378,0.937618349819347,NA
"jgi|Lacbi2|314362|Lacbi1.eu2.Lbscf0060g00590",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|314363|Lacbi1.eu2.Lbscf0060g00600",41.0776260011619,0.357439353664657,0.289967912354286,1.23268588845766,0.217692978712916,0.529971877488295
"jgi|Lacbi2|596930|e_gw1.5.3568.1",28.2324239546613,-0.0598902177868696,0.361153602379864,-0.16583032092776,0.868290483830573,0.953668466890319
"jgi|Lacbi2|484125|fgenesh1_pm.LG_5_#_264",67.8787371790459,-0.510738885340896,0.225310194218208,-2.2668254630603,0.0234008899827395,0.162154669611817
"jgi|Lacbi2|314366|Lacbi1.eu2.Lbscf0060g00630",5.35961835191056,1.50429229877787,0.780273150275748,1.92790473213932,0.0538669770422256,NA
"jgi|Lacbi2|484127|fgenesh1_pm.LG_5_#_266",19.0747582592571,-0.580215846692672,0.425503138435195,-1.36359945270072,0.172693664461986,0.474315720991337
"jgi|Lacbi2|596117|e_gw1.5.3984.1",16.8613672121828,-0.854649115491372,0.47517758748292,-1.79858886025868,0.0720837407898311,0.306080880068628
"jgi|Lacbi2|296061|Lacbi1.estExt_fgenesh2_pg.C_1490002",264.560450463379,-0.0838998602790128,0.211270453195657,-0.397120652746049,0.69127849082796,0.876869230398085
"jgi|Lacbi2|594991|e_gw1.5.3903.1",0.519579765707664,0.260678185130776,2.41455944042185,0.107960972410451,0.914026650709855,NA
"jgi|Lacbi2|689629|fgenesh3_kg.LG_5_#_535_#_Locus_21299_Transcript_1/1_Confidence_1.000",13.2193772871757,-0.189474919136222,0.404750105789859,-0.468128152224856,0.639692948092712,NA
"jgi|Lacbi2|457510|estExt_Genemark1.C_LG_5_t20122",53.2039133657137,-0.86783549340337,0.263450010578065,-3.29411827123921,0.000987309464268253,0.0212603319057194
"jgi|Lacbi2|334197|Lacbi1.fgenesh3_pg.C_scaffold_60000045",36.8800563556984,0.0737800809528817,0.303859651279733,0.242809733513976,0.808152794934699,0.92714838333817
"jgi|Lacbi2|689631|fgenesh3_kg.LG_5_#_537_#_Locus_16663_Transcript_1/2_Confidence_1.000",13.7677846483593,-0.263710710832284,0.435490631626746,-0.605548527754112,0.544814590910132,0.796835616225318
"jgi|Lacbi2|705185|estExt_fgenesh3_kg.C_LG_5_t20042",29.208030574358,-0.276501311971449,0.364850481135886,-0.757848286538144,0.448541811655647,0.736812295757104
"jgi|Lacbi2|631121|estExt_Genewise1Plus.C_LG_5_t40133",0.456235282309631,-2.73839687298943,6.6720976810506,-0.410425177192285,0.681494080342757,NA
"jgi|Lacbi2|705188|estExt_fgenesh3_kg.C_LG_5_t20045",37.9414434421852,-0.482384517563521,0.309605557754625,-1.55806155762175,0.119218656430283,0.394835955388529
"jgi|Lacbi2|314381|Lacbi1.eu2.Lbscf0060g00780",5.15733727372038,1.21023308239672,0.671031865749724,1.80354040421696,0.0713033859395115,NA
"jgi|Lacbi2|631123|estExt_Genewise1Plus.C_LG_5_t40135",157.876119875756,-0.141613737644041,0.189459203700114,-0.747462962359931,0.45478415175198,0.741012919783276
"jgi|Lacbi2|445303|gm1.9747_g",3.62841242641513,-0.863184901908175,0.918540451478014,-0.939735316522242,0.347353344995007,NA
"jgi|Lacbi2|314384|Lacbi1.eu2.Lbscf0060g00810",0.127963511077136,-1.24575405164428,6.70209697262297,-0.185875265119707,0.85254257973578,NA
"jgi|Lacbi2|596358|e_gw1.5.3678.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|334200|Lacbi1.fgenesh3_pg.C_scaffold_60000048",11.7412690685734,0.0956872639812362,0.508168198332468,0.188298410438177,0.850642731354857,NA
"jgi|Lacbi2|295791|Lacbi1.estExt_fgenesh2_pg.C_600049",3117.03179959303,-0.629059419787932,0.172047434333099,-3.6563138661517,0.000255868044760615,0.00779623296038611
"jgi|Lacbi2|596678|e_gw1.5.3771.1",170.597026857176,-0.572492672097922,0.285713319737502,-2.00373112679485,0.0450988700596813,0.236147212025789
